"","X","Tree","NumberOfVariantsInModel","RateOfChange","Repetition","Sample","NumberOfVariantsObserved","loglik_drift","loglik_selectiononestate","loglik_pathways","loglik_pathwaystoone","loglik_unconstrained","phylosigLambda","phylosigK","BayestraitsIndependent_CladeA","BayestraitsDependent_CladeA","BayestraitsIndependent_Forest","BayestraitsDependent_Forest","loglik_pathwaysfromone","BayestraitsMultistate_Free","BayestraitsMultistate_Equal","Pathway_impossible","selection_variant","X.1","BT_dependent_CladeA_better","BT_dependent_Forest_better","chisq_BT_CladeAdependent_better","chisq_BT_Forestdependent_better","BT_CladeAdependent_wronglysupported","BT_Forestdependent_wronglysupported"
"549",549,"Grafentree",2,3,9,"horizontalEcology10",2,NA,NA,NA,NA,NA,0.866335102550976,0.0271276839884771,-99.15814,-90.756878,-163.86079,-158.566226,NA,NA,NA,NA,NA,549,16.802524,10.589128,0.0021113703983634,0.0315911709981572,1,1
"550",550,"Grafentree",2,3,9,"horizontalNeighbor10",2,NA,NA,NA,NA,NA,0.722838483274948,0.0235967731464455,-124.232593,-113.294587,-188.935243,-181.540116,NA,NA,NA,NA,NA,550,21.876012,14.790254,0.000212136863794177,0.00515661160166458,1,1
"551",551,"Grafentree",2,3,10,"full",2,NA,NA,NA,NA,NA,1.00322314926575,0.438828894970706,-40.864354,-39.316637,-105.567004,-102.819963,NA,NA,NA,NA,"Q_moreandslowInEcology1",551,3.095434,5.49408199999999,0.541983708581226,0.240250166486203,0,0
"552",552,"Grafentree",2,3,10,"ThreeQuarterSample",2,NA,NA,NA,NA,NA,1.00322314926575,0.438828894970706,-33.096066,-31.200991,-67.050098,-63.717198,NA,NA,NA,NA,NA,552,3.79015,6.6658,0.43515021634434,0.154638841422154,0,0
"553",553,"Grafentree",2,3,10,"HalfSample",2,NA,NA,NA,NA,NA,1.00322314926575,0.262736801783072,-34.736339,-32.901995,-70.875961,-68.752555,NA,NA,NA,NA,NA,553,3.668688,4.24681200000001,0.452696442537267,0.373632745861326,0,0
"554",554,"Grafentree",2,3,10,"Rarelost",2,NA,NA,NA,NA,NA,1.00322314926575,0.329053371674315,-36.125502,-34.46216,-95.731386,-91.653991,NA,NA,NA,NA,NA,554,3.326684,8.15478999999999,0.504715550454501,0.0860698016184406,0,0
"555",555,"Grafentree",2,3,10,"Frequentlost",2,NA,NA,NA,NA,NA,1.00322314926575,0.436585082116278,-38.586429,-36.978988,-86.070741,-83.193604,NA,NA,NA,NA,NA,555,3.214882,5.75427400000001,0.522530606721892,0.218266168324754,0,0
"556",556,"Grafentree",2,3,10,"Ecologyloss",2,NA,NA,NA,NA,NA,1.00322314926575,0.301059001524253,-30.463977,-28.475085,-26.514149,-26.460351,NA,NA,NA,NA,NA,556,3.977784,0.107596000000001,0.409020807628217,0.998603756554064,0,0
"557",557,"Grafentree",2,3,10,"horizontal10",2,NA,NA,NA,NA,NA,0.925880525813115,0.0304301011380242,-130.183083,-119.001332,-194.885734,-188.187719,NA,NA,NA,NA,NA,557,22.363502,13.3960300000001,0.000169643397171737,0.00949440599367868,1,1
"558",558,"Grafentree",2,3,10,"horizontalClade10",2,NA,NA,NA,NA,NA,0.925921516308676,0.0257465288640161,-105.617618,-90.851709,-170.320269,-166.618234,NA,NA,NA,NA,NA,558,29.531818,7.40406999999999,6.09489483616166e-06,0.116014556779692,1,0
"559",559,"Grafentree",2,3,10,"horizontalEcology10",2,NA,NA,NA,NA,NA,0.959625863089476,0.0372586675739633,-92.641342,-86.919579,-157.343993,-154.048086,NA,NA,NA,NA,NA,559,11.443526,6.591814,0.0220066075247688,0.15909650820156,1,0
"560",560,"Grafentree",2,3,10,"horizontalNeighbor10",2,NA,NA,NA,NA,NA,0.906729269195778,0.0308401002058555,-112.943257,-110.105234,-177.645907,-173.250046,NA,NA,NA,NA,NA,560,5.67604600000001,8.79172199999999,0.224682808874796,0.0665215833843628,0,0
"561",561,"Grafentree",4,1,1,"full",2,NA,NA,NA,NA,NA,0.993000148213991,0.207641627924341,-34.056938,-31.929612,-98.759588,-92.837195,NA,NA,NA,NA,"Q_moreandfastInEcology1",561,4.25465200000001,11.844786,0.372638061966152,0.0185435829776602,0,1
"562",562,"Grafentree",4,1,1,"ThreeQuarterSample",2,NA,NA,NA,NA,NA,0.993000148213991,0.207641627924341,-22.392219,-20.893737,-52.472601,-47.947654,NA,NA,NA,NA,NA,562,2.996964,9.04989399999999,0.558333596221663,0.0598643957503415,0,0
"563",563,"Grafentree",4,1,1,"HalfSample",2,NA,NA,NA,NA,NA,1.00322314926575,0.419758596304768,-24.297095,-22.326284,-67.775457,-61.229461,NA,NA,NA,NA,NA,563,3.941622,13.091992,0.413964101409598,0.0108349429587902,0,1
"564",564,"Grafentree",4,1,1,"Rarelost",2,NA,NA,NA,NA,NA,0.992847505097393,0.16127252522615,-32.098669,-29.819705,-88.859759,-83.680172,NA,NA,NA,NA,NA,564,4.557928,10.359174,0.335733871771252,0.0347931218667935,0,1
"565",565,"Grafentree",4,1,1,"Frequentlost",2,NA,NA,NA,NA,NA,0.998116908225353,0.493934396637739,-24.811708,-23.579422,-69.089571,-64.406861,NA,NA,NA,NA,NA,565,2.464572,9.36542,0.650990761909828,0.0525872403073983,0,0
"566",566,"Grafentree",4,1,1,"Ecologyloss",2,NA,NA,NA,NA,NA,1.00322314926575,1.5139931503175,-12.572253,-11.418331,-8.639839,-8.484491,NA,NA,NA,NA,NA,566,2.307844,0.310696,0.67934129533442,0.989113291150281,0,0
"567",567,"Grafentree",4,1,1,"horizontal10",2,NA,NA,NA,NA,NA,0.835766996633892,0.0249695774872106,-130.65368,-129.811002,-195.35633,-192.175745,NA,NA,NA,NA,NA,567,1.68535600000001,6.36117000000002,0.793375975566518,0.173750692123143,0,0
"568",568,"Grafentree",4,1,1,"horizontalClade10",2,NA,NA,NA,NA,NA,0.992400831899374,0.120889314842804,-30.027861,-28.572829,-94.730511,-88.862135,NA,NA,NA,NA,NA,568,2.91006400000001,11.736752,0.572987026310756,0.0194200680537567,0,1
"569",569,"Grafentree",4,1,1,"horizontalEcology10",2,NA,NA,NA,NA,NA,0.89531708129616,0.0279477431361251,-76.812351,-75.827021,-141.515001,-135.549385,NA,NA,NA,NA,NA,569,1.97066000000001,11.931232,0.741155478745818,0.017870035656812,0,1
"570",570,"Grafentree",4,1,1,"horizontalNeighbor10",2,NA,NA,NA,NA,NA,0.872907571926384,0.0249512436134918,-101.03721,-100.378083,-165.73986,-160.301569,NA,NA,NA,NA,NA,570,1.318254,10.876582,0.858270947617043,0.0279866444151966,0,1
"571",571,"Grafentree",4,1,2,"full",2,NA,NA,NA,NA,NA,1.00322314926575,0.521301804170944,-17.823652,-17.20985,-82.526302,-80.95273,NA,NA,NA,NA,"Q_moreandfastInEcology1",571,1.227604,3.147144,0.873533224335778,0.53351015015932,0,0
"572",572,"Grafentree",4,1,2,"ThreeQuarterSample",2,NA,NA,NA,NA,NA,1.00322314926575,0.521301804170944,-16.507843,-15.939141,-52.12158,-49.359275,NA,NA,NA,NA,NA,572,1.137404,5.52461000000001,0.888293143262534,0.237574695280358,0,0
"573",573,"Grafentree",4,1,2,"HalfSample",2,NA,NA,NA,NA,NA,1.00322314926575,0.265764094800349,-17.061285,-16.448802,-64.915712,-63.17322,NA,NA,NA,NA,NA,573,1.224966,3.484984,0.873971272374577,0.480165230606595,0,0
"574",574,"Grafentree",4,1,2,"Rarelost",2,NA,NA,NA,NA,NA,1.00322314926575,0.27459020618923,-17.224128,-16.452866,-76.95909,-76.063166,NA,NA,NA,NA,NA,574,1.542524,1.79184800000002,0.819083117979817,0.773973470856704,0,0
"575",575,"Grafentree",4,1,2,"Frequentlost",2,NA,NA,NA,NA,NA,1.00322314926575,0.513979687787991,-17.151525,-16.624007,-61.628005,-59.833038,NA,NA,NA,NA,NA,575,1.055036,3.589934,0.901339035584693,0.464336069940951,0,0
"576",576,"Grafentree",4,1,2,"Ecologyloss",2,NA,NA,NA,NA,NA,1.00322314926575,0.707599602673308,-11.611479,-11.067591,-7.66444,-7.624281,NA,NA,NA,NA,NA,576,1.087776,0.0803180000000001,0.896206799263529,0.99921489443978,0,0
"577",577,"Grafentree",4,1,2,"horizontal10",2,NA,NA,NA,NA,NA,0.80750135395159,0.0158075998667651,-119.509034,-117.600677,-184.211684,-181.05134,NA,NA,NA,NA,NA,577,3.81671399999999,6.32068799999996,0.431378802366114,0.176444969839144,0,0
"578",578,"Grafentree",4,1,2,"horizontalClade10",2,NA,NA,NA,NA,NA,1.00322314926575,0.425024399400697,-13.641542,-11.804569,-78.344192,-77.593658,NA,NA,NA,NA,NA,578,3.673946,1.501068,0.451926663451821,0.826452267670114,0,0
"579",579,"Grafentree",4,1,2,"horizontalEcology10",2,NA,NA,NA,NA,NA,6.63244184616063e-05,0.00822564080789502,-9.961546,-8.23611,-74.664197,-71.589216,NA,NA,NA,NA,NA,579,3.450872,6.14996200000002,0.485387574407456,0.188225434301683,0,0
"580",580,"Grafentree",4,1,2,"horizontalNeighbor10",2,NA,NA,NA,NA,NA,0.923778108673198,0.0251092834129478,-47.976489,-45.119854,-112.679139,-110.067359,NA,NA,NA,NA,NA,580,5.71327000000001,5.22356000000002,0.221609166833709,0.265118263713458,0,0
"581",581,"Grafentree",4,1,3,"full",2,NA,NA,NA,NA,NA,0.990627248358778,0.147394248732449,-39.795378,-36.567662,-104.498029,-99.692751,NA,NA,NA,NA,"Q_moreandfastInEcology1",581,6.455432,9.610556,0.167620278387537,0.0475244722074389,0,1
"582",582,"Grafentree",4,1,3,"ThreeQuarterSample",2,NA,NA,NA,NA,NA,0.990627248358778,0.147394248732449,-22.630093,-18.188619,-62.162499,-57.29573,NA,NA,NA,NA,NA,582,8.882948,9.733538,0.0640927503861448,0.0451635495396514,0,1
"583",583,"Grafentree",4,1,3,"HalfSample",2,NA,NA,NA,NA,NA,0.91369111174889,0.100164354658475,-33.814558,-31.018744,-76.487698,-70.864393,NA,NA,NA,NA,NA,583,5.59162799999999,11.24661,0.231791940147553,0.0239278910736564,0,1
"584",584,"Grafentree",4,1,3,"Rarelost",2,NA,NA,NA,NA,NA,0.997023846109382,0.181910205537258,-36.091053,-33.019782,-97.424787,-92.239196,NA,NA,NA,NA,NA,584,6.14254200000001,10.371182,0.188753043914438,0.0346184519761302,0,1
"585",585,"Grafentree",4,1,3,"Frequentlost",2,NA,NA,NA,NA,NA,0.96887581886607,0.101145047731841,-38.656732,-35.664104,-90.26734,-85.968084,NA,NA,NA,NA,NA,585,5.98525599999999,8.598512,0.200252073347068,0.0719567836934307,0,0
"586",586,"Grafentree",4,1,3,"Ecologyloss",2,NA,NA,NA,NA,NA,1.00322314926575,0.476175949171065,-20.785915,-17.735264,-16.878168,-16.869526,NA,NA,NA,NA,NA,586,6.101302,0.0172839999999965,0.191709630842038,0.99996287236257,0,0
"587",587,"Grafentree",4,1,3,"horizontal10",2,NA,NA,NA,NA,NA,0.697608624312738,0.0234507899343672,-138.405928,-128.157352,-203.108578,-199.460481,NA,NA,NA,NA,NA,587,20.497152,7.29619400000001,0.000398288294389038,0.121039406666392,1,0
"588",588,"Grafentree",4,1,3,"horizontalClade10",2,NA,NA,NA,NA,NA,0.746610070487413,0.0414150512154778,-49.328697,-42.398596,-114.031347,-108.703209,NA,NA,NA,NA,NA,588,13.860202,10.656276,0.0077548623838074,0.0307110743342887,1,1
"589",589,"Grafentree",4,1,3,"horizontalEcology10",2,NA,NA,NA,NA,NA,0.54757520181103,0.0199171290648636,-76.609639,-70.195773,-141.312289,-130.850788,NA,NA,NA,NA,NA,589,12.827732,20.923002,0.0121489325460299,0.000327996598527225,1,1
"590",590,"Grafentree",4,1,3,"horizontalNeighbor10",2,NA,NA,NA,NA,NA,0.770892301500707,0.0293784592487635,-83.14246,-79.251637,-147.84511,-143.834872,NA,NA,NA,NA,NA,590,7.78164599999999,8.02047600000003,0.0999123069706318,0.0908310055324021,0,0
"591",591,"Grafentree",4,1,4,"full",2,NA,NA,NA,NA,NA,1.00322314926575,0.207603445855375,-35.336335,-32.585787,-100.038985,-98.025501,NA,NA,NA,NA,"Q_moreandfastInEcology1",591,5.50109599999999,4.02696799999998,0.239633157035069,0.402368430818692,0,0
"592",592,"Grafentree",4,1,4,"ThreeQuarterSample",2,NA,NA,NA,NA,NA,1.00322314926575,0.207603445855375,-27.394417,-25.261686,-50.673862,-49.170596,NA,NA,NA,NA,NA,592,4.265462,3.00653199999999,0.371269950379161,0.556732881381444,0,0
"593",593,"Grafentree",4,1,4,"HalfSample",2,NA,NA,NA,NA,NA,0.868922424370752,0.132809842659475,-32.370853,-29.633604,-68.072572,-66.091916,NA,NA,NA,NA,NA,593,5.474498,3.96131199999999,0.241980237174352,0.411267020929552,0,0
"594",594,"Grafentree",4,1,4,"Rarelost",2,NA,NA,NA,NA,NA,1.00322314926575,0.145509211994115,-32.361422,-29.70021,-92.576202,-90.061939,NA,NA,NA,NA,NA,594,5.322424,5.028526,0.255785069383208,0.284383053535664,0,0
"595",595,"Grafentree",4,1,4,"Frequentlost",2,NA,NA,NA,NA,NA,1.00322314926575,0.331521857241978,-26.157929,-24.156467,-74.230956,-72.005434,NA,NA,NA,NA,NA,595,4.002924,4.45104400000002,0.405610273977423,0.34839192822944,0,0
"596",596,"Grafentree",4,1,4,"Ecologyloss",2,NA,NA,NA,NA,NA,1.00322314926575,0.160594368225846,-26.157784,-24.263194,-22.199637,-22.170762,NA,NA,NA,NA,NA,596,3.78918,0.0577499999999986,0.435288381097221,0.999591055951092,0,0
"597",597,"Grafentree",4,1,4,"horizontal10",2,NA,NA,NA,NA,NA,0.769506128012331,0.0235469455025341,-124.403277,-113.940905,-189.105927,-183.810926,NA,NA,NA,NA,NA,597,20.924744,10.590002,0.000327735941790475,0.0315795609307485,1,1
"598",598,"Grafentree",4,1,4,"horizontalClade10",2,NA,NA,NA,NA,NA,0.611335386744761,0.0130919810345855,-59.079255,-50.671552,-123.781905,-121.353529,NA,NA,NA,NA,NA,598,16.815406,4.856752,0.0020992520209091,0.302313923310857,1,0
"599",599,"Grafentree",4,1,4,"horizontalEcology10",2,NA,NA,NA,NA,NA,0.675630094008403,0.0213566380086497,-70.148471,-65.566757,-134.851121,-131.027544,NA,NA,NA,NA,NA,599,9.16342800000001,7.647154,0.0571418730721817,0.105392771060898,0,0
"600",600,"Grafentree",4,1,4,"horizontalNeighbor10",2,NA,NA,NA,NA,NA,0.803765945497871,0.0322573819784633,-80.789699,-75.191619,-145.492349,-141.799312,NA,NA,NA,NA,NA,600,11.19616,7.38607400000001,0.0244456913283274,0.116839149679719,1,0
"601",601,"Grafentree",4,1,5,"full",2,NA,NA,NA,NA,NA,1.00322314926575,0.87627878079249,-26.395391,-23.879578,-91.098041,-87.430001,NA,NA,NA,NA,"Q_moreandfastInEcology1",601,5.031626,7.33607999999998,0.284067836897326,0.119158502705017,0,0
"602",602,"Grafentree",4,1,5,"ThreeQuarterSample",2,NA,NA,NA,NA,NA,1.00322314926575,0.87627878079249,-19.944579,-17.03453,-53.603678,-50.951463,NA,NA,NA,NA,NA,602,5.820098,5.30443000000001,0.21299233621912,0.257462508599871,0,0
"603",603,"Grafentree",4,1,5,"HalfSample",2,NA,NA,NA,NA,NA,1.00322314926575,0.842112824500238,-19.470487,-16.956981,-62.167618,-58.002601,NA,NA,NA,NA,NA,603,5.027012,8.330034,0.28453710826502,0.0802098778846838,0,0
"604",604,"Grafentree",4,1,5,"Rarelost",2,NA,NA,NA,NA,NA,1.00322314926575,0.521710584329534,-25.900769,-23.308654,-87.257171,-84.417969,NA,NA,NA,NA,NA,604,5.18423,5.678404,0.268911262097232,0.22448700279237,0,0
"605",605,"Grafentree",4,1,5,"Frequentlost",2,NA,NA,NA,NA,NA,1.00322314926575,1.2460595354129,-21.921831,-19.173887,-60.973638,-58.558186,NA,NA,NA,NA,NA,605,5.495888,4.830904,0.240091164174647,0.305091923735005,0,0
"606",606,"Grafentree",4,1,5,"Ecologyloss",2,NA,NA,NA,NA,NA,1.00322314926575,0.436635417222357,-24.161468,-21.2841,-20.196717,-20.150387,NA,NA,NA,NA,NA,606,5.754736,0.0926600000000022,0.218228755967529,0.998959345315736,0,0
"607",607,"Grafentree",4,1,5,"horizontal10",2,NA,NA,NA,NA,NA,0.843830389910363,0.0420951902671495,-105.209331,-85.780273,-169.911981,-159.752597,NA,NA,NA,NA,NA,607,38.858116,20.318768,7.45273472935182e-08,0.000431992106575629,1,1
"608",608,"Grafentree",4,1,5,"horizontalClade10",2,NA,NA,NA,NA,NA,0.846385296879487,0.0326800142176696,-106.290954,-84.553873,-170.993605,-164.98425,NA,NA,NA,NA,NA,608,43.474162,12.01871,8.24974222268793e-09,0.0172126738527786,1,1
"609",609,"Grafentree",4,1,5,"horizontalEcology10",2,NA,NA,NA,NA,NA,0.849185629341227,0.038329026376775,-93.721074,-79.206397,-158.423724,-152.904378,NA,NA,NA,NA,NA,609,29.029354,11.038692,7.71078529970826e-06,0.0261325938868316,1,1
"610",610,"Grafentree",4,1,5,"horizontalNeighbor10",2,NA,NA,NA,NA,NA,0.896107763517593,0.0419959918516977,-97.195152,-90.765508,-161.897802,-157.289838,NA,NA,NA,NA,NA,610,12.859288,9.21592800000002,0.0119842012840714,0.0559231825742267,1,0
"611",611,"Grafentree",4,1,6,"full",2,NA,NA,NA,NA,NA,0.977898562316336,0.135807791510139,-43.378214,-41.165234,-108.080864,-105.241347,NA,NA,NA,NA,"Q_moreandfastInEcology1",611,4.42596,5.679034,0.351417204484217,0.224434713498782,0,0
"612",612,"Grafentree",4,1,6,"ThreeQuarterSample",2,NA,NA,NA,NA,NA,0.977898562316336,0.135807791510139,-20.240539,-18.506435,-54.564588,-52.89925,NA,NA,NA,NA,NA,612,3.468208,3.330676,0.482728824517099,0.504086639882419,0,0
"613",613,"Grafentree",4,1,6,"HalfSample",2,NA,NA,NA,NA,NA,0.945336263668557,0.0964840992769223,-40.243321,-37.615144,-74.149083,-70.937505,NA,NA,NA,NA,NA,613,5.256354,6.42315600000001,0.261990592664441,0.169697031304487,0,0
"614",614,"Grafentree",4,1,6,"Rarelost",2,NA,NA,NA,NA,NA,0.984494216856863,0.110992963878124,-40.880587,-38.581866,-103.162322,-99.709038,NA,NA,NA,NA,NA,614,4.597442,6.90656799999999,0.331149222341205,0.140908829297789,0,0
"615",615,"Grafentree",4,1,6,"Frequentlost",2,NA,NA,NA,NA,NA,0.970187184837231,0.157849088429739,-38.609356,-36.289297,-84.263463,-81.506244,NA,NA,NA,NA,NA,615,4.640118,5.51443800000001,0.326254852743861,0.23846327972673,0,0
"616",616,"Grafentree",4,1,6,"Ecologyloss",2,NA,NA,NA,NA,NA,0.982983244472952,0.185270112939211,-30.043009,-27.548233,-26.079904,-26.034361,NA,NA,NA,NA,NA,616,4.989552,0.0910859999999971,0.288371206325137,0.998993874171717,0,0
"617",617,"Grafentree",4,1,6,"horizontal10",2,NA,NA,NA,NA,NA,0.865359050171502,0.0305993496437779,-112.342116,-104.809626,-177.044766,-175.37527,NA,NA,NA,NA,NA,617,15.06498,3.33899200000002,0.00456832450597,0.502778125063283,1,0
"618",618,"Grafentree",4,1,6,"horizontalClade10",2,NA,NA,NA,NA,NA,0.851185244188858,0.0218029623350858,-108.83736,-90.313207,-173.54001,-168.478012,NA,NA,NA,NA,NA,618,37.048306,10.123996,1.76049490430152e-07,0.0383899892001605,1,1
"619",619,"Grafentree",4,1,6,"horizontalEcology10",2,NA,NA,NA,NA,NA,0.855114954945254,0.0292671942148026,-93.573191,-85.748462,-158.275841,-154.549214,NA,NA,NA,NA,NA,619,15.649458,7.45325400000002,0.003527481545473,0.113788347202276,1,0
"620",620,"Grafentree",4,1,6,"horizontalNeighbor10",2,NA,NA,NA,NA,NA,0.842754516884771,0.0306733726918871,-108.507255,-103.163137,-173.209905,-170.128307,NA,NA,NA,NA,NA,620,10.688236,6.16319599999997,0.0303005348263413,0.187287685042811,1,0
"621",621,"Grafentree",4,1,7,"full",2,NA,NA,NA,NA,NA,0.999434688803019,0.229636998870127,-42.591915,-39.54195,-107.294565,-104.635354,NA,NA,NA,NA,"Q_moreandfastInEcology1",621,6.09993,5.318422,0.191808699408765,0.256157330861839,0,0
"622",622,"Grafentree",4,1,7,"ThreeQuarterSample",2,NA,NA,NA,NA,NA,0.999434688803019,0.229636998870127,-33.689197,-31.702673,-64.434549,-62.434074,NA,NA,NA,NA,NA,622,3.973048,4.00095,0.409665694694685,0.405877296458274,0,0
"623",623,"Grafentree",4,1,7,"HalfSample",2,NA,NA,NA,NA,NA,1.00322314926575,0.518951239039553,-27.861414,-26.039374,-70.384014,-67.425468,NA,NA,NA,NA,NA,623,3.64408,5.917092,0.456311324924014,0.205426039718143,0,0
"624",624,"Grafentree",4,1,7,"Rarelost",2,NA,NA,NA,NA,NA,0.998460319481204,0.136852044725675,-41.570673,-38.198188,-96.010191,-93.372629,NA,NA,NA,NA,NA,624,6.74497,5.27512400000001,0.14999497242309,0.260214673073391,0,0
"625",625,"Grafentree",4,1,7,"Frequentlost",2,NA,NA,NA,NA,NA,0.992735970902339,0.241771199284699,-37.496696,-35.266707,-81.858712,-79.339006,NA,NA,NA,NA,NA,625,4.45997800000001,5.039412,0.34731946701901,0.283277431957481,0,0
"626",626,"Grafentree",4,1,7,"Ecologyloss",2,NA,NA,NA,NA,NA,1.00327815355048,0.387199968142235,-27.406424,-24.663195,-23.651231,-23.597583,NA,NA,NA,NA,NA,626,5.486458,0.107295999999998,0.240922399268792,0.998611393503205,0,0
"627",627,"Grafentree",4,1,7,"horizontal10",2,NA,NA,NA,NA,NA,0.908643703858112,0.0340982639916209,-124.341211,-116.713546,-189.043862,-186.132752,NA,NA,NA,NA,NA,627,15.25533,5.82221999999996,0.00419991454931268,0.212824205821353,1,0
"628",628,"Grafentree",4,1,7,"horizontalClade10",2,NA,NA,NA,NA,NA,0.869948785680008,0.0268361278079873,-98.612947,-87.396101,-163.315597,-159.130194,NA,NA,NA,NA,NA,628,22.433692,8.37080600000002,0.000164264901363009,0.078901468657942,1,0
"629",629,"Grafentree",4,1,7,"horizontalEcology10",2,NA,NA,NA,NA,NA,0.904611375011275,0.0322679118062103,-95.099501,-92.490021,-159.802152,-156.105314,NA,NA,NA,NA,NA,629,5.21896000000001,7.39367600000003,0.265559520074893,0.11649015876671,0,0
"630",630,"Grafentree",4,1,7,"horizontalNeighbor10",2,NA,NA,NA,NA,NA,0.882104853442637,0.0382352192812125,-104.824783,-101.015373,-169.527433,-164.385363,NA,NA,NA,NA,NA,630,7.61882,10.28414,0.106582538508442,0.0359039421218905,0,1
"631",631,"Grafentree",4,1,8,"full",2,NA,NA,NA,NA,NA,1.00322314926575,0.0594967528446203,-31.183522,-30.607633,-95.886172,-95.061792,NA,NA,NA,NA,"Q_moreandfastInEcology1",631,1.151778,1.64876000000001,0.88597243330104,0.800003003686683,0,0
"632",632,"Grafentree",4,1,8,"ThreeQuarterSample",2,NA,NA,NA,NA,NA,1.00322314926575,0.0594967528446203,-22.472748,-20.830491,-54.618779,-53.092092,NA,NA,NA,NA,NA,632,3.284514,3.05337400000001,0.511389614740574,0.548933462992329,0,0
"633",633,"Grafentree",4,1,8,"HalfSample",2,NA,NA,NA,NA,NA,1.00327815355048,0.123828004585702,-23.985822,-22.24078,-71.034146,-70.075229,NA,NA,NA,NA,NA,633,3.490084,1.91783400000003,0.479387695097413,0.75086813352074,0,0
"634",634,"Grafentree",4,1,8,"Rarelost",2,NA,NA,NA,NA,NA,1.00322314926575,0.0526146701460306,-21.339692,-20.912923,-85.845768,-85.327802,NA,NA,NA,NA,NA,634,0.853538,1.035932,0.931129836099691,0.904299453862957,0,0
"635",635,"Grafentree",4,1,8,"Frequentlost",2,NA,NA,NA,NA,NA,1.00322314926575,0.0881579389398779,-26.572744,-25.001308,-63.612466,-61.993425,NA,NA,NA,NA,NA,635,3.142872,3.23808199999999,0.534207198944718,0.518802099470069,0,0
"636",636,"Grafentree",4,1,8,"Ecologyloss",2,NA,NA,NA,NA,NA,1.00322314926575,0.0740433482560201,-20.249651,-19.736964,-16.354174,-16.354174,NA,NA,NA,NA,NA,636,1.025374,0,0.905924363557867,1,0,0
"637",637,"Grafentree",4,1,8,"horizontal10",2,NA,NA,NA,NA,NA,0.482801618175081,0.0128673830622512,-112.961175,-112.941935,-177.663825,-176.368695,NA,NA,NA,NA,NA,637,0.0384799999999927,2.59026,0.999817268230941,0.628549488618037,0,0
"638",638,"Grafentree",4,1,8,"horizontalClade10",2,NA,NA,NA,NA,NA,1.00322314926575,0.0523608009837586,-26.165728,-23.730219,-90.868378,-89.746342,NA,NA,NA,NA,NA,638,4.871018,2.24407200000002,0.300789707431182,0.690969223814589,0,0
"639",639,"Grafentree",4,1,8,"horizontalEcology10",2,NA,NA,NA,NA,NA,1.00322314926575,0.132411515070064,-10.764187,-9.488407,-75.466837,-73.268908,NA,NA,NA,NA,NA,639,2.55156,4.395858,0.635427581997619,0.355075233285911,0,0
"640",640,"Grafentree",4,1,8,"horizontalNeighbor10",2,NA,NA,NA,NA,NA,0.953824835815734,0.0241703644116776,-43.781929,-43.272114,-108.48458,-106.694719,NA,NA,NA,NA,NA,640,1.01962999999999,3.57972199999998,0.906804975728209,0.465860416005052,0,0
"641",641,"Grafentree",4,1,9,"full",2,NA,NA,NA,NA,NA,1.00322314926575,0.130136405096658,-42.766049,-37.487922,-107.468699,-104.832217,NA,NA,NA,NA,"Q_moreandfastInEcology1",641,10.556254,5.272964,0.0320308649161222,0.260418514950689,1,0
"642",642,"Grafentree",4,1,9,"ThreeQuarterSample",2,NA,NA,NA,NA,NA,1.00322314926575,0.130136405096658,-29.273524,-26.587885,-64.20491,-61.858548,NA,NA,NA,NA,NA,642,5.371278,4.692724,0.251278075217346,0.320302885263195,0,0
"643",643,"Grafentree",4,1,9,"HalfSample",2,NA,NA,NA,NA,NA,0.988892384305595,0.193048178008367,-24.778419,-21.792082,-64.511707,-62.424802,NA,NA,NA,NA,NA,643,5.972674,4.17381,0.201198310909759,0.382993971870081,0,0
"644",644,"Grafentree",4,1,9,"Rarelost",2,NA,NA,NA,NA,NA,1.00322314926575,0.0898255535878727,-42.430651,-36.995091,-105.801482,-103.654766,NA,NA,NA,NA,NA,644,10.87112,4.293432,0.0280512765386054,0.367748267472452,1,0
"645",645,"Grafentree",4,1,9,"Frequentlost",2,NA,NA,NA,NA,NA,0.97781770003984,0.135208329093666,-40.227445,-35.060442,-78.737353,-76.329885,NA,NA,NA,NA,NA,645,10.334006,4.81493599999999,0.0351619756478961,0.306818624240863,1,0
